,SUBID,ATTR,KO,A,B,ANS
0,19_0,Reverberance,0,1,7,1
1,19_0,Reverberance,0,2,6,2
2,19_0,Reverberance,0,4,5,1
3,19_0,Reverberance,0,3,6,2
4,19_0,Reverberance,0,3,4,2
5,19_0,Reverberance,0,1,5,1
6,19_0,Reverberance,0,1,3,1
7,19_0,Reverberance,0,4,6,2
8,19_0,Reverberance,0,1,2,1
9,19_0,Reverberance,0,3,5,1
