,SUBID,ATTR,KO,A,B,ANS
0,14_0,Reverberance,0,2,6,2
1,14_0,Reverberance,0,3,5,2
2,14_0,Reverberance,0,2,4,2
3,14_0,Reverberance,0,5,6,2
4,14_0,Reverberance,0,3,4,1
5,14_0,Reverberance,0,2,7,1
6,14_0,Reverberance,0,1,7,1
7,14_0,Reverberance,0,1,2,1
8,14_0,Reverberance,0,5,7,2
9,14_0,Reverberance,0,1,6,1
