,SUBID,ATTR,KO,A,B,ANS
0,31_0,Loudness,0,1,5,2
1,31_0,Loudness,0,2,4,2
2,31_0,Loudness,0,2,7,1
3,31_0,Loudness,0,4,6,1
4,31_0,Loudness,0,2,6,2
5,31_0,Loudness,0,1,3,1
6,31_0,Loudness,0,1,2,1
7,31_0,Loudness,0,5,6,1
8,31_0,Loudness,0,5,7,1
9,31_0,Loudness,0,3,4,2
