,SUBID,ATTR,KO,A,B,ANS
0,26_0,Reverberance,0,3,6,2
1,26_0,Reverberance,0,5,7,2
2,26_0,Reverberance,0,2,4,1
3,26_0,Reverberance,0,6,7,1
4,26_0,Reverberance,0,3,7,1
5,26_0,Reverberance,0,3,5,2
6,26_0,Reverberance,0,1,6,1
7,26_0,Reverberance,0,1,5,1
8,26_0,Reverberance,0,2,5,1
9,26_0,Reverberance,0,1,3,1
