,SUBID,ATTR,KO,A,B,ANS
0,28_0,Loudness,0,1,3,1
1,28_0,Loudness,0,3,7,2
2,28_0,Loudness,0,3,4,2
3,28_0,Loudness,0,3,5,2
4,28_0,Loudness,0,4,7,1
5,28_0,Loudness,0,1,6,1
6,28_0,Loudness,0,2,3,1
7,28_0,Loudness,0,2,7,2
8,28_0,Loudness,0,2,4,2
9,28_0,Loudness,0,1,7,1
