,SUBID,ATTR,KO,A,B,ANS
0,31_0,Reverberance,0,1,7,1
1,31_0,Reverberance,0,3,6,2
2,31_0,Reverberance,0,2,5,1
3,31_0,Reverberance,0,1,6,2
4,31_0,Reverberance,0,3,5,2
5,31_0,Reverberance,0,1,3,1
6,31_0,Reverberance,0,2,4,2
7,31_0,Reverberance,0,4,5,1
8,31_0,Reverberance,0,4,7,1
9,31_0,Reverberance,0,5,7,1
