,SUBID,ATTR,KO,A,B,ANS
0,13_0,Reverberance,0,4,7,1
1,13_0,Reverberance,0,3,6,2
2,13_0,Reverberance,0,1,4,2
3,13_0,Reverberance,0,1,6,2
4,13_0,Reverberance,0,2,7,1
5,13_0,Reverberance,0,3,4,1
6,13_0,Reverberance,0,2,6,1
7,13_0,Reverberance,0,3,7,1
8,13_0,Reverberance,0,5,7,1
9,13_0,Reverberance,0,4,5,1
